i,Process10,Process20,Process30
20299,338,659,1036
20300,338,659,1036
20301,338,659,1036
20302,339,659,1037
20303,339,659,1037
20304,339,659,1037
20305,339,659,1037
20306,339,659,1037
20307,339,659,1037
20308,339,659,1037
20309,339,659,1037
20310,339,659,1037
20311,339,659,1037
20312,339,659,1037
20313,339,659,1037
20314,339,659,1037
20315,339,659,1037
20316,339,659,1037
20317,339,659,1037
20318,339,659,1037
20319,339,659,1037
20320,339,659,1037
20321,339,659,1037
20322,339,659,1037
20323,339,659,1037
20324,339,659,1037
20325,339,659,1037
20326,339,659,1037
20327,339,659,1037
20328,339,659,1037
20329,339,659,1037
20330,339,659,1037
20331,339,659,1037
20332,339,659,1037
20333,339,659,1037
20334,339,659,1037
20335,339,659,1037
20336,339,659,1037
20337,339,659,1037
20338,339,659,1037
20339,339,659,1037
20340,339,659,1037
20341,339,659,1037
20342,339,659,1037
20343,339,659,1037
20344,339,659,1037
20345,339,659,1037
20346,339,659,1037
20347,339,659,1037
20348,339,660,1037
20349,339,660,1037
20350,339,660,1037
20351,339,660,1037
20352,339,660,1037
20353,339,660,1037
20354,339,660,1037
20355,339,660,1037
20356,339,660,1037
20357,339,660,1037
20358,339,660,1037
20359,339,660,1037
20360,340,661,1037
20361,340,661,1037
20362,340,661,1037
20363,340,661,1037
20364,340,661,1037
20365,340,661,1037
20366,340,661,1039
20367,340,661,1039
20368,340,661,1039
20369,340,661,1039
20370,340,661,1039
20371,340,661,1039
20372,340,661,1040
20373,340,661,1040
20374,340,661,1040
20375,340,661,1040
20376,340,661,1040
20377,340,661,1041
20378,340,661,1041
20379,340,661,1041
20380,340,661,1041
20381,340,661,1041
20382,340,661,1041
20383,340,663,1041
20384,340,663,1041
20385,340,663,1041
20386,340,663,1041
20387,340,663,1041
20388,340,663,1041
20389,341,664,1041
20390,341,664,1041
20391,341,664,1041
20392,341,664,1041
20393,341,664,1041
20394,341,664,1041
20395,341,664,1041
20396,341,664,1041
20397,341,664,1041
20398,341,664,1041
20399,341,664,1041
20400,341,664,1041
20401,341,664,1041
20402,341,664,1041
20403,341,664,1041
20404,341,664,1041
20405,341,664,1041
20406,341,664,1042
20407,341,664,1042
20408,341,664,1042
20409,341,664,1042
20410,341,664,1042
20411,341,664,1042
20412,341,664,1042
20413,341,664,1042
20414,341,664,1042
20415,341,664,1042
20416,341,664,1042
20417,341,665,1042
20418,341,665,1042
20419,341,665,1042
20420,341,665,1042
20421,341,665,1042
20422,341,665,1042
20423,341,665,1042
20424,341,665,1042
20425,341,665,1042
20426,341,665,1042
20427,341,665,1042
20428,341,665,1042
20429,341,665,1043
20430,341,665,1043
20431,341,665,1043
20432,341,665,1043
20433,341,665,1043
20434,341,665,1043
20435,341,665,1043
20436,341,665,1043
20437,341,665,1043
20438,341,665,1043
20439,341,665,1043
20440,341,665,1044
20441,341,665,1044
20442,341,665,1044
20443,341,665,1044
20444,341,665,1044
20445,341,665,1044
20446,341,665,1044
20447,341,665,1044
20448,341,665,1044
20449,341,665,1044
20450,341,665,1044
20451,341,665,1044
20452,341,665,1044
20453,341,665,1044
20454,341,665,1044
20455,341,665,1044
20456,341,665,1044
20457,341,665,1044
20458,341,665,1044
20459,341,665,1044
20460,341,665,1044
20461,341,665,1044
20462,341,665,1044
20463,341,665,1044
20464,341,665,1044
20465,341,665,1044
20466,341,665,1044
20467,341,665,1044
20468,341,665,1044
20469,341,665,1044
20470,341,665,1045
20471,341,665,1045
20472,341,665,1045
20473,341,665,1045
20474,341,665,1045
20475,341,665,1045
20476,341,665,1045
20477,341,665,1045
20478,341,665,1045
20479,341,665,1045
20480,341,665,1045
20481,341,665,1045
20482,341,665,1045
20483,341,665,1045
20484,341,665,1045
20485,341,665,1045
20486,341,665,1045
20487,341,665,1045
20488,341,665,1045
20489,341,665,1045
20490,341,665,1045
20491,341,665,1045
20492,341,665,1045
20493,341,665,1045
20494,341,665,1045
20495,341,665,1045
20496,341,665,1045
20497,341,665,1045
20498,341,666,1045
20499,341,666,1045
20500,341,666,1045
20501,341,666,1045
20502,341,666,1045
20503,341,666,1045
20504,342,666,1045
20505,342,666,1045
20506,342,666,1045
20507,342,666,1045
20508,342,666,1045
20509,342,666,1045
20510,342,666,1045
20511,342,666,1045
20512,342,666,1045
20513,342,666,1045
20514,342,666,1045
20515,342,666,1045
20516,343,668,1047
20517,343,668,1047
20518,343,668,1047
20519,343,668,1047
20520,343,668,1047
20521,345,668,1048
20522,345,668,1048
20523,345,668,1048
20524,345,668,1048
20525,345,668,1048
20526,345,668,1048
20527,345,668,1048
20528,345,668,1048
20529,345,668,1048
20530,345,668,1048
20531,345,668,1048
20532,345,668,1048
20533,345,668,1048
20534,345,668,1048
20535,345,668,1048
20536,345,668,1048
20537,345,668,1048
20538,345,668,1048
20539,345,668,1048
20540,345,668,1048
20541,345,668,1048
20542,345,668,1048
20543,345,668,1048
20544,346,668,1048
20545,346,668,1048
20546,346,668,1048
20547,346,668,1048
20548,346,668,1048
20549,346,668,1048
20550,346,668,1048
20551,346,668,1048
20552,346,668,1048
20553,346,668,1048
20554,346,668,1048
20555,346,668,1048
20556,346,668,1048
20557,346,668,1048
20558,346,668,1048
20559,346,668,1048
20560,346,668,1048
20561,346,668,1048
20562,346,668,1048
20563,346,668,1048
20564,346,668,1048
20565,346,668,1048
20566,346,668,1048
20567,346,668,1048
20568,346,671,1048
20569,346,671,1048
20570,346,671,1048
20571,346,671,1048
20572,346,671,1048
20573,346,671,1048
20574,346,671,1048
20575,346,671,1048
20576,346,671,1048
20577,346,671,1048
20578,346,671,1048
20579,346,671,1048
20580,346,671,1048
20581,346,671,1048
20582,346,671,1048
20583,346,671,1048
20584,346,671,1048
20585,346,671,1050
20586,346,671,1050
20587,346,671,1050
20588,346,671,1050
20589,346,671,1050
20590,346,671,1050
20591,346,673,1055
20592,346,673,1055
20593,346,673,1055
20594,346,673,1055
20595,346,673,1055
20596,346,673,1055
20597,347,674,1055
20598,347,674,1055
20599,347,674,1055
20600,347,674,1055
20601,347,674,1055
20602,347,674,1055
20603,347,674,1055
20604,347,674,1055
20605,347,674,1055
20606,347,674,1055
20607,347,674,1055
20608,348,674,1055
20609,348,674,1055
20610,348,674,1055
20611,348,674,1055
20612,348,674,1055
20613,348,674,1055
20614,348,674,1055
20615,348,674,1055
20616,348,674,1055
20617,348,674,1055
20618,348,674,1055
20619,348,674,1055
20620,348,674,1055
20621,348,674,1055
20622,348,674,1055
20623,348,674,1055
20624,348,674,1055
20625,348,674,1055
20626,348,674,1055
20627,348,674,1055
20628,348,674,1055
20629,348,674,1055
20630,348,674,1055
20631,348,674,1055
20632,348,674,1055
20633,348,674,1055
20634,348,674,1055
20635,348,674,1055
20636,348,674,1055
20637,348,674,1055
20638,348,674,1055
20639,348,674,1055
20640,348,674,1055
20641,348,674,1055
20642,348,674,1055
20643,348,674,1055
20644,348,674,1055
20645,348,674,1055
20646,348,674,1055
20647,348,674,1055
20648,348,674,1055
20649,348,674,1055
20650,348,674,1055
20651,348,674,1055
20652,348,674,1055
20653,348,674,1055
20654,348,674,1055
20655,348,674,1055
20656,348,674,1055
20657,348,674,1055
20658,348,674,1055
20659,348,674,1055
20660,348,675,1055
20661,348,675,1055
20662,348,675,1055
20663,348,675,1055
20664,348,675,1055
20665,348,675,1055
20666,348,675,1056
20667,348,675,1056
20668,348,675,1056
20669,348,675,1056
20670,348,675,1056
20671,348,675,1056
20672,348,675,1056
20673,348,675,1056
20674,348,675,1056
20675,348,675,1056
20676,348,675,1056
20677,348,675,1056
20678,348,675,1056
20679,348,675,1056
20680,348,675,1056
20681,348,675,1056
20682,348,675,1056
20683,348,675,1056
20684,348,675,1056
20685,348,675,1056
20686,348,675,1056
20687,348,675,1056
20688,348,675,1056
20689,348,675,1057
20690,348,675,1057
20691,348,675,1057
20692,348,675,1057
20693,348,675,1057
20694,348,675,1057
20695,348,675,1057
20696,348,675,1057
20697,348,675,1057
20698,348,675,1057
20699,348,675,1057
20700,348,675,1057
20701,348,675,1057
20702,348,675,1057
20703,348,675,1057
20704,348,675,1057
20705,348,675,1057
20706,348,675,1057
20707,348,675,1057
20708,348,675,1057
20709,348,675,1057
20710,348,675,1057
20711,348,675,1057
20712,348,675,1057
20713,348,675,1057
20714,348,675,1057
20715,348,675,1057
20716,348,675,1057
20717,348,675,1057
20718,348,675,1057
20719,348,675,1057
20720,348,675,1057
20721,348,675,1057
20722,348,675,1057
20723,348,675,1057
20724,348,675,1057
20725,348,675,1057
20726,348,675,1057
20727,348,675,1057
20728,348,675,1057
20729,348,675,1057
20730,348,675,1057
20731,348,675,1057
20732,348,675,1057
20733,348,675,1057
20734,348,676,1057
20735,348,676,1057
20736,348,676,1057
20737,348,676,1057
20738,348,676,1057
20739,348,676,1057
20740,348,676,1058
20741,348,676,1058
20742,348,676,1058
20743,348,676,1058
20744,348,676,1058
20745,348,676,1058
20746,348,676,1058
20747,348,676,1058
20748,348,676,1058
20749,348,676,1058
20750,348,676,1058
20751,348,676,1058
20752,348,677,1058
20753,348,677,1058
20754,348,677,1058
20755,348,677,1058
20756,348,677,1058
20757,348,677,1058
20758,348,677,1058
20759,348,677,1058
20760,348,677,1058
20761,348,677,1058
20762,348,677,1058
20763,348,677,1058
20764,348,677,1058
20765,348,677,1058
20766,348,677,1058
20767,348,677,1058
20768,348,677,1058
20769,348,677,1058
20770,348,677,1058
20771,348,677,1058
20772,348,677,1058
20773,348,677,1058
20774,348,677,1058
20775,348,677,1058
20776,348,677,1058
20777,348,677,1058
20778,348,677,1058
20779,348,677,1058
20780,348,677,1058
20781,348,677,1058
20782,348,677,1058
20783,348,677,1058
20784,348,677,1058
20785,348,677,1058
20786,348,677,1058
20787,348,677,1058
20788,348,677,1058
20789,348,677,1058
20790,348,677,1058
20791,348,677,1058
20792,348,677,1058
20793,348,678,1058
20794,348,678,1058
20795,348,678,1058
20796,348,678,1058
20797,348,678,1058
20798,348,678,1058
20799,348,678,1058
20800,348,678,1058
20801,348,678,1058
20802,348,678,1058
20803,348,678,1058
20804,348,678,1058
20805,348,678,1059
20806,348,678,1059
20807,348,678,1059
20808,348,678,1059
20809,348,678,1059
20810,348,678,1060
20811,348,678,1060
20812,348,678,1060
20813,348,678,1060
20814,348,678,1060
20815,348,678,1060
20816,348,680,1066
20817,348,680,1066
20818,348,680,1066
20819,348,680,1066
20820,348,680,1066
20821,348,680,1066
20822,348,680,1066
20823,348,680,1066
20824,348,680,1066
20825,348,680,1066
20826,348,680,1066
20827,348,680,1066
20828,348,680,1066
20829,348,680,1066
20830,348,680,1066
20831,348,680,1066
20832,348,680,1066
20833,348,681,1066
20834,348,681,1066
20835,348,681,1066
20836,348,681,1066
20837,348,681,1066
20838,348,681,1066
20839,348,681,1067
20840,348,681,1067
20841,348,681,1067
20842,348,681,1067
20843,348,681,1067
20844,348,681,1067
20845,349,681,1067
20846,349,681,1067
20847,349,681,1067
20848,349,681,1067
20849,349,681,1067
20850,349,681,1067
20851,350,682,1068
20852,350,682,1068
20853,350,682,1068
20854,350,682,1068
20855,350,682,1068
20856,350,682,1068
20857,350,682,1068
20858,350,682,1068
20859,350,682,1068
20860,350,682,1068
20861,350,682,1068
20862,350,682,1068
20863,350,682,1068
20864,350,682,1068
20865,350,682,1068
20866,350,682,1068
20867,350,682,1068
20868,350,682,1068
20869,350,682,1071
20870,350,682,1071
20871,350,682,1071
20872,350,682,1071
20873,350,682,1071
20874,350,682,1071
20875,350,682,1072
20876,350,682,1072
20877,350,682,1072
20878,350,682,1072
20879,350,682,1073
20880,350,682,1073
20881,350,682,1073
20882,350,682,1073
20883,350,682,1073
20884,350,682,1073
20885,350,682,1075
20886,350,682,1075
20887,350,682,1075
20888,350,682,1075
20889,350,682,1075
20890,350,682,1075
20891,350,682,1075
20892,350,682,1075
20893,350,682,1075
20894,350,682,1075
20895,350,682,1075
20896,350,682,1075
20897,350,682,1076
20898,350,682,1076
20899,350,682,1076
20900,350,682,1076
20901,350,682,1076
20902,350,682,1076
20903,350,682,1077
20904,350,682,1077
20905,350,682,1077
20906,350,682,1077
20907,350,682,1077
20908,350,682,1079
20909,350,682,1079
20910,350,682,1079
20911,350,682,1079
20912,350,682,1079
20913,350,682,1079
20914,350,682,1079
20915,350,682,1079
20916,350,682,1079
20917,350,682,1079
20918,350,682,1079
20919,350,682,1079
20920,351,682,1080
20921,351,682,1080
20922,351,682,1080
20923,351,682,1080
20924,351,682,1080
20925,351,682,1080
20926,351,682,1080
20927,351,682,1080
20928,351,682,1080
20929,351,682,1080
20930,351,682,1080
20931,351,682,1080
20932,351,682,1080
20933,351,682,1080
20934,351,682,1080
20935,351,682,1080
20936,351,682,1080
20937,351,683,1080
20938,351,683,1080
20939,351,683,1080
20940,351,683,1080
20941,351,683,1080
20942,351,683,1080
20943,351,683,1080
20944,351,683,1080
20945,351,683,1080
20946,351,683,1080
20947,351,683,1080
20948,351,683,1080
20949,351,683,1080
20950,351,683,1080
20951,351,683,1080
20952,351,683,1080
20953,351,683,1080
20954,351,683,1080
20955,351,683,1080
20956,351,683,1080
20957,351,683,1080
20958,351,683,1080
20959,351,683,1080
20960,351,683,1080
20961,351,683,1080
20962,351,683,1080
20963,351,683,1080
20964,351,683,1080
20965,351,683,1080
20966,351,683,1080
20967,351,683,1080
20968,351,683,1080
20969,351,683,1080
20970,351,683,1080
20971,351,683,1080
20972,351,683,1080
20973,351,683,1080
20974,351,683,1080
20975,351,683,1080
20976,351,683,1080
20977,351,683,1080
20978,351,683,1081
20979,351,683,1081
20980,351,683,1081
20981,351,683,1081
20982,351,683,1081
20983,351,683,1081
20984,351,683,1081
20985,351,683,1081
20986,351,683,1081
20987,351,683,1081
20988,351,683,1081
20989,351,683,1081
20990,351,683,1081
20991,351,683,1081
20992,351,683,1081
20993,351,683,1081
20994,351,683,1081
20995,351,683,1081
20996,351,684,1081
20997,351,684,1081
20998,351,684,1081
20999,351,684,1081
21000,351,684,1081
21001,351,684,1081
21002,351,684,1081
21003,351,684,1081
21004,351,684,1081
21005,351,684,1081
21006,351,684,1081
21007,351,684,1081
21008,351,684,1081
21009,351,684,1081
21010,351,684,1081
21011,351,684,1081
21012,351,684,1081
21013,351,684,1081
21014,351,684,1081
21015,351,684,1081
21016,351,684,1081
21017,351,684,1081
21018,351,684,1081
21019,351,684,1081
21020,351,684,1081
21021,351,684,1081
21022,351,684,1081
21023,351,684,1081
21024,351,684,1081
21025,351,684,1081
21026,351,684,1081
21027,351,684,1081
21028,351,684,1081
21029,351,684,1081
21030,351,684,1081
21031,352,686,1082
21032,352,686,1082
21033,352,686,1082
21034,352,686,1082
21035,352,686,1082
21036,352,686,1082
21037,352,686,1082
21038,352,686,1082
21039,352,686,1082
21040,352,686,1082
21041,352,686,1082
21042,352,686,1082
21043,352,687,1084
21044,352,687,1084
21045,352,687,1084
21046,352,687,1084
21047,352,687,1084
21048,352,687,1084
21049,352,687,1084
21050,352,687,1084
21051,352,687,1084
21052,352,687,1084
21053,352,687,1084
21054,352,687,1084
21055,352,687,1084
21056,352,687,1084
21057,352,687,1084
21058,352,687,1084
21059,352,687,1084
21060,352,687,1084
21061,352,687,1084
21062,352,687,1084
21063,352,687,1084
21064,352,687,1084
21065,352,687,1084
21066,352,687,1084
21067,352,687,1084
21068,352,687,1084
21069,352,687,1084
21070,352,687,1084
21071,352,688,1084
21072,352,688,1084
21073,352,688,1084
21074,352,688,1084
21075,352,688,1084
21076,353,688,1085
21077,353,688,1085
21078,353,688,1085
21079,353,688,1085
21080,353,688,1085
21081,353,688,1085
21082,353,688,1087
21083,353,688,1087
21084,353,688,1087
21085,353,688,1087
21086,353,688,1087
21087,353,688,1087
21088,353,688,1087
21089,353,688,1087
21090,353,688,1087
21091,353,688,1087
21092,353,688,1087
21093,353,688,1087
21094,353,688,1087
21095,353,688,1087
21096,353,688,1087
21097,353,688,1087
21098,353,688,1087
21099,354,689,1087
21100,354,689,1087
21101,354,689,1087
21102,354,689,1087
21103,354,689,1087
21104,354,689,1087
21105,354,689,1087
21106,354,689,1087
21107,354,689,1087
21108,354,689,1087
21109,354,689,1087
21110,354,689,1087
21111,354,689,1087
21112,354,689,1087
21113,354,689,1087
21114,354,689,1087
21115,354,689,1087
21116,354,689,1087
21117,354,689,1089
21118,354,689,1089
21119,354,689,1089
21120,354,689,1089
21121,354,689,1089
21122,354,689,1089
21123,354,689,1089
21124,354,689,1089
21125,354,689,1089
21126,354,689,1089
21127,354,689,1089
21128,354,689,1089
21129,354,689,1090
21130,354,689,1090
21131,354,689,1090
21132,354,689,1090
21133,354,689,1090
21134,354,689,1090
21135,354,689,1090
21136,354,689,1090
21137,354,689,1090
21138,354,689,1090
21139,354,689,1090
21140,354,689,1090
21141,354,689,1090
21142,354,689,1090
21143,354,689,1090
21144,354,689,1090
21145,354,689,1090
21146,354,690,1091
21147,354,690,1091
21148,354,690,1091
21149,354,690,1091
21150,354,690,1091
21151,354,690,1091
21152,354,690,1091
21153,354,690,1091
21154,354,690,1091
21155,354,690,1091
21156,354,690,1091
21157,354,690,1091
21158,354,692,1091
21159,354,692,1091
21160,354,692,1091
21161,354,692,1091
21162,354,692,1091
21163,354,692,1091
21164,354,692,1092
21165,354,692,1092
21166,354,692,1092
21167,354,692,1092
21168,354,692,1092
21169,354,692,1092
21170,354,692,1092
21171,354,692,1092
21172,354,692,1092
21173,354,692,1092
21174,354,692,1092
21175,354,692,1092
21176,354,692,1092
21177,354,692,1092
21178,354,692,1092
21179,354,692,1092
21180,354,692,1092
21181,354,692,1092
21182,354,692,1092
21183,354,692,1092
21184,354,692,1092
21185,354,692,1092
21186,354,692,1092
21187,354,692,1092
21188,354,692,1092
21189,354,692,1092
21190,354,692,1092
21191,354,692,1092
21192,354,692,1092
21193,354,692,1093
21194,354,692,1093
21195,354,692,1093
21196,354,692,1093
21197,354,692,1093
21198,354,692,1093
21199,354,692,1094
21200,354,692,1094
21201,354,692,1094
21202,354,692,1094
21203,354,692,1094
21204,354,692,1095
21205,354,692,1095
21206,354,692,1095
21207,354,692,1095
21208,354,692,1095
21209,354,692,1095
21210,354,692,1095
21211,354,692,1095
21212,354,692,1095
21213,354,692,1095
21214,354,692,1095
21215,354,692,1095
21216,354,692,1095
21217,354,692,1095
21218,354,692,1095
21219,354,692,1095
21220,354,692,1095
21221,354,692,1095
21222,354,693,1095
21223,354,693,1095
21224,354,693,1095
21225,354,693,1095
21226,354,693,1095
21227,354,693,1095
21228,354,693,1095
21229,354,693,1095
21230,354,693,1095
21231,354,693,1095
21232,354,693,1095
